省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
江苏省,淮河流域,大浦闸,04-01 04:00,Ⅳ,14.8,7.60,9.96,1487.3,15.2,6.10,0.106,0.111,5.73,*,*,正常
江苏省,淮河流域,大浦闸,04-01 12:00,Ⅳ,13.4,7.62,11.52,1490.8,16.7,6.31,0.130,0.119,5.76,*,*,正常
江苏省,淮河流域,大浦闸,04-01 12:00,Ⅳ,13.4,7.62,11.52,1490.8,16.7,6.31,0.130,0.119,5.76,*,*,正常
江苏省,淮河流域,大浦闸,04-01 16:00,Ⅳ,13.3,7.67,12.42,1509.8,16.3,6.86,0.104,0.117,5.83,*,*,正常
江苏省,淮河流域,大浦闸,04-01 20:00,Ⅳ,13.1,7.67,12.00,1533.8,17.6,6.13,0.113,0.121,6.05,*,*,正常
江苏省,淮河流域,大浦闸,04-02 00:00,Ⅳ,12.9,7.64,11.36,1541.3,17.1,6.37,0.127,0.117,6.14,*,*,正常
江苏省,淮河流域,大浦闸,04-02 04:00,Ⅳ,12.8,7.62,11.07,1545.6,16.4,6.05,0.132,0.112,5.96,*,*,正常
江苏省,淮河流域,大浦闸,04-02 08:00,Ⅳ,12.7,7.61,10.78,1565.8,16.0,6.26,0.134,0.110,5.98,*,*,正常
江苏省,淮河流域,大浦闸,04-02 12:00,Ⅳ,12.7,7.61,10.57,1567.4,15.9,6.27,0.145,0.110,6.22,*,*,正常
江苏省,淮河流域,大浦闸,04-02 16:00,Ⅲ,12.7,7.63,10.63,1570.5,15.3,5.76,0.151,0.103,6.16,*,*,正常
江苏省,淮河流域,大浦闸,04-02 20:00,Ⅲ,12.5,7.61,10.31,1592.4,15.2,5.66,0.156,0.102,6.28,*,*,正常
