省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
广西壮族自治区,珠江流域,东兴,04-01 04:00,Ⅰ,24.4,6.72,9.04,39.5,5.8,1.31,0.066,*,*,*,*,正常
广西壮族自治区,珠江流域,东兴,04-01 12:00,Ⅰ,25.7,6.79,9.43,39.1,9.8,0.65,0.063,*,*,*,*,正常
广西壮族自治区,珠江流域,东兴,04-01 12:00,Ⅰ,25.7,6.79,9.43,39.1,9.8,0.65,0.063,*,*,*,*,正常
广西壮族自治区,珠江流域,东兴,04-01 16:00,Ⅳ,26.8,7.29,7.82,42.4,7.9,10.00,0.063,*,*,*,*,正常
广西壮族自治区,珠江流域,东兴,04-01 20:00,Ⅱ,26.2,6.80,7.59,38.9,9.4,2.22,0.493,*,*,*,*,正常
广西壮族自治区,珠江流域,东兴,04-01 20:00,Ⅱ,26.2,6.80,7.59,38.9,9.4,2.22,0.493,*,*,*,*,正常
广西壮族自治区,珠江流域,东兴,04-02 04:00,Ⅱ,25.5,6.63,7.11,38.5,9.2,2.50,0.103,*,*,*,*,正常
广西壮族自治区,珠江流域,东兴,04-02 08:00,Ⅱ,25.3,6.62,7.11,38.2,8.9,2.41,0.106,*,*,*,*,正常
广西壮族自治区,珠江流域,东兴,04-02 12:00,Ⅱ,26.4,6.68,7.65,37.8,9.7,2.70,0.110,*,*,*,*,正常
广西壮族自治区,珠江流域,东兴,04-02 16:00,Ⅱ,27.1,6.76,7.77,37.5,8.9,2.83,0.108,*,*,*,*,正常
广西壮族自治区,珠江流域,东兴,04-02 20:00,Ⅱ,27.3,6.65,6.81,38.8,8.9,3.11,0.050,*,*,*,*,正常
广西壮族自治区,珠江流域,东兴,04-02 20:00,Ⅱ,27.3,6.65,6.81,38.8,8.9,3.11,0.050,*,*,*,*,正常
广西壮族自治区,珠江流域,东兴,04-03 04:00,Ⅱ,26.3,6.52,6.80,39.7,11.2,2.98,0.066,*,*,*,*,正常
