省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
吉林省,松花江流域,石井(小河龙),04-01 08:00,Ⅲ,8.7,7.69,9.52,245.8,43.5,3.84,0.401,0.143,1.83,*,*,正常
吉林省,松花江流域,石井(小河龙),04-01 12:00,Ⅲ,9.5,7.32,8.89,244.8,39.3,4.04,0.414,0.139,1.76,*,*,正常
吉林省,松花江流域,石井(小河龙),04-01 12:00,Ⅲ,9.5,7.32,8.89,244.8,39.3,3.88,0.363,0.137,1.84,*,*,正常
吉林省,松花江流域,石井(小河龙),04-01 16:00,Ⅲ,10.7,7.54,9.24,242.4,43.4,3.75,0.370,0.143,1.98,*,*,正常
吉林省,松花江流域,石井(小河龙),04-01 20:00,Ⅲ,10.9,7.60,9.05,247.6,46.5,3.74,0.367,0.145,7.57,*,*,正常
吉林省,松花江流域,石井(小河龙),04-02 00:00,Ⅲ,10.5,7.62,8.86,251.7,47.3,3.74,0.367,0.145,7.57,*,*,正常
吉林省,松花江流域,石井(小河龙),04-02 04:00,Ⅲ,10.0,7.65,8.80,252.5,44.9,3.36,0.330,0.137,1.69,*,*,正常
吉林省,松花江流域,石井(小河龙),04-02 08:00,Ⅲ,9.7,7.65,8.71,253.0,42.4,3.68,0.340,0.131,1.74,*,*,正常
吉林省,松花江流域,石井(小河龙),04-02 12:00,Ⅲ,10.4,7.63,8.73,254.1,44.4,3.65,0.379,0.142,1.84,*,*,正常
吉林省,松花江流域,石井(小河龙),04-02 16:00,Ⅲ,11.1,7.62,8.83,254.6,51.1,3.68,0.387,0.148,1.93,*,*,正常
吉林省,松花江流域,石井(小河龙),04-02 20:00,Ⅲ,10.9,7.63,8.75,255.2,53.5,3.54,0.346,0.147,1.78,*,*,正常
吉林省,松花江流域,石井(小河龙),04-03 00:00,Ⅲ,9.7,7.67,8.79,267.0,58.5,3.54,0.346,0.147,1.78,*,*,正常
吉林省,松花江流域,石井(小河龙),04-03 04:00,Ⅲ,9.6,7.68,8.72,276.1,61.4,3.21,0.330,0.149,1.50,*,*,正常
吉林省,松花江流域,石井(小河龙),04-03 08:00,Ⅲ,9.9,7.65,8.49,270.8,52.5,3.59,0.338,0.146,1.63,*,*,正常
吉林省,松花江流域,石井(小河龙),04-03 12:00,Ⅲ,10.4,7.64,8.56,263.4,45.6,3.35,0.346,0.140,1.66,*,*,正常
吉林省,松花江流域,石井(小河龙),04-03 16:00,Ⅲ,11.0,7.65,8.71,257.6,49.9,3.30,0.330,0.144,1.74,*,*,正常
吉林省,松花江流域,石井(小河龙),04-03 20:00,Ⅲ,10.9,7.67,8.68,255.8,58.2,3.39,0.315,0.150,1.62,*,*,正常
吉林省,松花江流域,石井(小河龙),04-04 00:00,Ⅲ,10.1,7.68,8.49,257.0,63.7,3.39,0.315,0.150,1.62,*,*,正常
吉林省,松花江流域,石井(小河龙),04-04 04:00,*,8.7,7.68,8.58,259.6,45.4,--,--,--,--,*,*,维护
