省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
广东省,珠江流域,十里亭,04-01 04:00,Ⅱ,20.8,7.76,8.29,275.1,7.2,1.80,0.039,0.028,1.86,*,*,正常
广东省,珠江流域,十里亭,04-01 12:00,Ⅱ,21.1,7.83,8.80,272.7,6.4,1.86,0.030,0.026,1.84,*,*,正常
广东省,珠江流域,十里亭,04-01 12:00,Ⅱ,21.1,7.83,8.80,272.7,6.4,1.86,0.030,0.026,1.84,*,*,正常
广东省,珠江流域,十里亭,04-01 16:00,Ⅱ,21.2,7.85,8.93,273.8,7.2,2.21,0.037,0.027,1.89,*,*,正常
广东省,珠江流域,十里亭,04-01 20:00,Ⅱ,21.3,7.87,9.11,273.5,6.7,1.90,0.034,0.027,1.84,*,*,正常
广东省,珠江流域,十里亭,04-01 20:00,Ⅱ,21.3,7.87,9.11,273.5,6.7,1.90,0.034,0.027,1.84,*,*,正常
广东省,珠江流域,十里亭,04-02 04:00,Ⅱ,21.3,7.75,8.17,273.9,6.3,2.04,0.047,0.028,1.86,*,*,正常
广东省,珠江流域,十里亭,04-02 08:00,Ⅱ,21.0,7.71,7.78,273.1,7.1,1.98,0.042,0.029,1.87,*,*,正常
广东省,珠江流域,十里亭,04-02 12:00,Ⅱ,22.1,7.72,7.84,273.9,5.4,2.00,0.043,0.027,1.87,*,*,正常
广东省,珠江流域,十里亭,04-02 16:00,Ⅱ,21.7,7.74,8.06,273.1,6.0,1.90,0.040,0.027,1.84,*,*,正常
广东省,珠江流域,十里亭,04-02 20:00,Ⅱ,22.5,7.77,8.17,274.2,5.7,1.94,0.036,0.028,1.85,*,*,正常
广东省,珠江流域,十里亭,04-02 20:00,Ⅱ,22.5,7.77,8.17,274.2,5.7,1.94,0.036,0.028,1.85,*,*,正常
广东省,珠江流域,十里亭,04-03 04:00,Ⅱ,21.4,7.71,7.69,274.1,7.3,1.98,0.035,0.025,1.84,*,*,正常
广东省,珠江流域,十里亭,04-03 08:00,Ⅱ,21.2,7.75,7.90,274.0,6.9,2.10,0.029,0.030,1.85,*,*,正常
广东省,珠江流域,十里亭,04-03 12:00,Ⅱ,22.4,7.96,9.44,272.1,6.6,2.21,0.025,0.030,1.83,*,*,正常
广东省,珠江流域,十里亭,04-03 16:00,Ⅱ,22.3,8.04,9.89,271.7,7.5,2.42,0.025,0.037,1.90,*,*,正常
广东省,珠江流域,十里亭,04-03 20:00,Ⅱ,22.1,8.00,9.65,271.7,7.7,2.37,0.025,0.037,1.89,*,*,正常
广东省,珠江流域,十里亭,04-03 20:00,Ⅱ,22.1,8.00,9.65,271.7,7.7,2.37,0.025,0.037,1.89,*,*,正常
广东省,珠江流域,十里亭,*,*,--,--,--,--,--,--,--,--,--,*,*,维护
广东省,珠江流域,十里亭,04-04 04:00,Ⅱ,21.7,7.91,8.99,270.5,6.8,2.00,0.036,0.030,1.80,*,*,正常
广东省,珠江流域,十里亭,04-04 12:00,Ⅱ,21.6,7.89,8.82,265.5,7.0,2.08,0.028,0.036,1.80,*,*,正常
广东省,珠江流域,十里亭,04-04 16:00,Ⅱ,21.9,7.97,9.38,263.3,7.2,2.49,0.025,0.042,1.84,*,*,正常
广东省,珠江流域,十里亭,04-04 20:00,Ⅱ,21.7,8.00,9.55,262.9,7.4,2.37,0.025,0.038,1.83,*,*,正常
