省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
河北省,海河流域,涧河口,04-01 08:00,Ⅳ,13.5,8.89,21.45,2781.1,31.0,8.06,0.025,0.193,3.30,*,*,正常
河北省,海河流域,涧河口,04-01 12:00,劣Ⅴ,15.7,9.02,25.54,2632.9,32.5,8.19,0.025,0.232,3.60,*,*,正常
河北省,海河流域,涧河口,04-01 16:00,劣Ⅴ,16.2,9.09,26.56,2590.6,34.8,8.19,0.025,0.232,3.60,*,*,正常
河北省,海河流域,涧河口,04-01 20:00,劣Ⅴ,14.9,9.00,24.75,2546.3,41.5,8.16,0.025,0.238,3.59,*,*,正常
河北省,海河流域,涧河口,04-02 00:00,Ⅳ,14.6,8.94,21.74,2585.2,45.0,8.13,0.025,0.233,3.55,*,*,正常
河北省,海河流域,涧河口,04-02 04:00,Ⅳ,14.3,8.88,20.09,2627.5,51.2,8.13,0.025,0.233,3.55,*,*,正常
河北省,海河流域,涧河口,04-02 08:00,Ⅳ,14.0,8.82,18.45,2623.6,56.7,8.02,0.025,0.209,3.45,*,*,正常
河北省,海河流域,涧河口,04-02 12:00,劣Ⅴ,14.4,9.02,22.98,2626.3,68.1,8.13,0.025,0.208,3.44,*,*,正常
河北省,海河流域,涧河口,04-02 16:00,劣Ⅴ,14.4,9.13,26.97,2591.8,91.1,8.53,0.025,0.289,3.90,*,*,正常
河北省,海河流域,涧河口,04-02 20:00,劣Ⅴ,14.1,9.07,24.80,2583.5,103.8,10.05,0.025,0.424,4.73,*,*,正常
河北省,海河流域,涧河口,04-03 00:00,Ⅴ,13.8,8.97,21.84,2598.3,92.8,9.18,0.025,0.359,4.30,*,*,正常
河北省,海河流域,涧河口,04-03 04:00,Ⅴ,13.5,8.89,18.89,2608.6,142.8,9.18,0.025,0.359,4.30,*,*,正常
河北省,海河流域,涧河口,04-03 08:00,Ⅳ,13.0,8.81,15.41,2716.3,167.7,8.15,0.025,0.260,3.62,*,*,正常
河北省,海河流域,涧河口,04-03 12:00,劣Ⅴ,14.6,9.02,20.00,2756.7,185.1,8.34,0.025,0.288,3.99,*,*,正常
河北省,海河流域,涧河口,04-03 16:00,劣Ⅴ,15.6,9.15,23.50,2793.3,217.5,9.10,0.025,0.288,3.86,*,*,正常
河北省,海河流域,涧河口,04-03 20:00,劣Ⅴ,13.9,9.10,20.88,2845.0,257.8,10.13,0.025,0.394,4.35,*,*,正常
河北省,海河流域,涧河口,04-04 00:00,劣Ⅴ,13.0,8.95,15.68,3033.8,276.5,9.41,0.025,0.353,3.86,*,*,正常
河北省,海河流域,涧河口,04-04 04:00,Ⅴ,12.8,8.84,13.22,3336.4,305.6,9.41,0.025,0.353,3.86,*,*,正常
河北省,海河流域,涧河口,04-04 04:00,Ⅴ,12.8,8.84,13.22,3336.4,305.6,8.67,0.025,0.265,3.06,*,*,正常
河北省,海河流域,涧河口,04-04 08:00,Ⅳ,12.9,8.95,15.72,3227.8,373.2,8.67,0.025,0.265,3.06,*,*,正常
