省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
山西省,黄河流域,北峪口,04-01 08:00,Ⅱ,7.2,8.28,10.18,635.4,7.3,2.17,0.025,0.005,2.33,*,*,正常
山西省,黄河流域,北峪口,04-01 12:00,Ⅱ,7.7,8.18,10.15,633.2,5.6,2.14,0.025,0.005,2.71,*,*,正常
山西省,黄河流域,北峪口,04-01 12:00,Ⅱ,7.7,8.18,10.15,633.2,5.6,2.14,0.025,0.005,2.71,*,*,正常
山西省,黄河流域,北峪口,04-01 16:00,Ⅰ,8.1,8.21,10.27,632.5,6.3,1.99,0.025,0.005,3.09,*,*,正常
山西省,黄河流域,北峪口,04-01 20:00,Ⅰ,7.3,8.15,9.93,633.2,6.2,1.86,0.025,0.005,2.76,*,*,正常
山西省,黄河流域,北峪口,04-02 00:00,Ⅰ,7.2,8.15,9.93,637.6,6.5,2.48,0.025,0.005,2.82,*,*,正常
山西省,黄河流域,北峪口,04-02 04:00,Ⅰ,7.1,8.16,9.96,629.4,6.4,1.99,0.025,0.005,2.80,*,*,正常
山西省,黄河流域,北峪口,04-02 08:00,Ⅱ,7.7,8.19,10.26,635.6,5.7,2.01,0.025,0.005,2.76,*,*,正常
山西省,黄河流域,北峪口,04-02 12:00,Ⅱ,9.0,8.20,10.35,634.3,6.0,2.08,0.025,0.005,2.75,*,*,正常
山西省,黄河流域,北峪口,04-02 16:00,Ⅱ,8.3,8.19,10.29,629.2,6.1,2.06,0.025,0.005,2.72,*,*,正常
山西省,黄河流域,北峪口,04-02 20:00,Ⅱ,7.5,8.14,9.93,635.3,6.1,2.02,0.025,0.005,2.75,*,*,正常
山西省,黄河流域,北峪口,04-03 00:00,Ⅱ,7.3,8.13,9.99,637.9,6.2,2.08,0.025,0.005,2.72,*,*,正常
山西省,黄河流域,北峪口,04-03 04:00,Ⅰ,7.0,8.13,9.99,640.4,6.0,1.81,0.025,0.005,2.72,*,*,正常
山西省,黄河流域,北峪口,04-03 08:00,Ⅱ,7.1,8.18,10.29,639.3,5.6,2.43,0.025,0.005,2.69,*,*,正常
山西省,黄河流域,北峪口,04-03 12:00,Ⅱ,8.9,8.23,10.51,633.3,5.4,2.09,0.025,0.005,2.71,*,*,正常
山西省,黄河流域,北峪口,04-03 16:00,Ⅱ,10.9,8.23,10.24,628.0,6.2,2.03,0.025,0.005,2.80,*,*,正常
山西省,黄河流域,北峪口,04-03 20:00,Ⅰ,7.5,8.16,10.00,642.4,5.7,1.99,0.025,0.005,3.10,*,*,正常
山西省,黄河流域,北峪口,04-04 00:00,Ⅰ,6.5,8.15,10.06,640.7,5.9,2.10,0.025,0.005,2.82,*,*,正常
山西省,黄河流域,北峪口,04-04 04:00,*,6.2,8.16,10.11,640.4,5.8,--,--,--,--,*,*,维护
山西省,黄河流域,北峪口,04-04 08:00,Ⅰ,6.6,8.19,10.49,643.7,5.6,1.82,0.025,0.005,2.71,*,*,正常
山西省,黄河流域,北峪口,04-04 12:00,Ⅱ,10.8,8.20,10.47,633.8,6.2,2.13,0.025,0.005,2.75,*,*,正常
山西省,黄河流域,北峪口,04-04 20:00,Ⅱ,8.1,8.16,9.90,635.6,5.9,2.09,0.025,0.005,2.83,*,*,正常
山西省,黄河流域,北峪口,04-04 20:00,Ⅰ,8.1,8.16,9.90,635.6,5.9,1.69,0.025,0.005,2.72,*,*,正常
山西省,黄河流域,北峪口,04-05 00:00,Ⅰ,7.0,8.15,9.96,639.2,6.1,1.69,0.025,0.005,2.72,*,*,正常
