省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
辽宁省,辽河流域,于台,04-01 08:00,Ⅳ,12.3,7.50,9.47,821.9,9.4,6.66,0.388,0.084,9.58,*,*,正常
辽宁省,辽河流域,于台,04-01 12:00,Ⅳ,13.3,7.43,10.20,804.0,7.7,6.68,0.265,0.078,9.23,*,*,正常
辽宁省,辽河流域,于台,04-01 16:00,Ⅳ,14.3,7.52,10.39,794.1,6.8,6.68,0.265,0.078,9.23,*,*,正常
辽宁省,辽河流域,于台,04-01 20:00,Ⅳ,13.9,7.60,10.42,787.6,7.5,6.71,0.205,0.052,9.36,*,*,正常
辽宁省,辽河流域,于台,04-02 00:00,Ⅳ,13.3,7.44,9.65,807.4,8.0,6.34,0.222,0.062,9.15,*,*,正常
辽宁省,辽河流域,于台,04-02 04:00,Ⅳ,12.8,7.44,9.12,815.5,8.8,6.34,0.222,0.062,9.15,*,*,正常
辽宁省,辽河流域,于台,04-02 08:00,Ⅴ,12.8,7.45,9.21,813.9,8.1,7.05,1.644,0.081,11.96,*,*,正常
辽宁省,辽河流域,于台,04-02 12:00,Ⅳ,13.3,7.53,9.74,804.2,7.7,6.83,1.314,0.086,11.50,*,*,正常
辽宁省,辽河流域,于台,04-02 16:00,Ⅳ,13.6,7.54,10.42,793.1,6.8,6.44,1.101,0.081,11.03,*,*,正常
辽宁省,辽河流域,于台,04-02 20:00,Ⅳ,13.4,7.56,10.51,789.8,6.1,6.40,0.597,0.058,10.18,*,*,正常
辽宁省,辽河流域,于台,04-03 00:00,Ⅳ,13.3,7.45,9.81,790.9,5.8,6.30,0.287,0.057,9.26,*,*,正常
辽宁省,辽河流域,于台,04-03 04:00,Ⅳ,13.1,7.41,9.28,786.7,6.2,6.30,0.287,0.057,9.26,*,*,正常
辽宁省,辽河流域,于台,04-03 08:00,Ⅳ,12.8,7.42,9.37,795.2,6.4,6.55,0.211,0.047,9.50,*,*,正常
辽宁省,辽河流域,于台,04-03 12:00,Ⅳ,12.9,7.53,10.01,792.8,5.8,6.89,0.249,0.056,10.02,*,*,正常
辽宁省,辽河流域,于台,04-03 16:00,Ⅳ,13.4,7.54,10.52,786.2,5.9,6.32,0.319,0.066,9.68,*,*,正常
辽宁省,辽河流域,于台,04-03 20:00,Ⅳ,12.9,7.48,10.52,780.5,5.5,6.60,0.311,0.061,10.58,*,*,正常
辽宁省,辽河流域,于台,04-04 00:00,Ⅳ,12.5,7.52,10.46,784.5,5.4,6.62,0.326,0.057,11.01,*,*,正常
辽宁省,辽河流域,于台,04-04 04:00,Ⅳ,12.1,7.45,9.44,786.4,5.5,6.62,0.326,0.057,11.01,*,*,正常
