省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
重庆市,长江流域,临渡,04-01 08:00,Ⅰ,19.2,8.07,9.16,439.2,4.4,1.89,0.027,0.019,1.68,*,*,正常
重庆市,长江流域,临渡,04-01 12:00,Ⅱ,18.9,7.95,8.35,456.9,4.8,2.05,0.026,0.024,1.81,*,*,正常
重庆市,长江流域,临渡,04-01 16:00,Ⅱ,18.9,8.00,8.82,458.9,5.1,2.05,0.026,0.024,1.81,*,*,正常
重庆市,长江流域,临渡,04-01 20:00,Ⅱ,18.8,7.98,8.62,469.2,5.0,2.08,0.025,0.027,1.80,*,*,正常
重庆市,长江流域,临渡,04-02 00:00,Ⅱ,18.7,7.94,8.26,469.2,5.0,2.18,0.027,0.028,1.83,*,*,正常
重庆市,长江流域,临渡,04-02 00:00,Ⅱ,18.7,7.94,8.26,469.2,5.0,2.18,0.027,0.028,1.83,*,*,正常
重庆市,长江流域,临渡,04-02 08:00,Ⅱ,18.5,7.88,7.68,472.5,5.2,2.24,0.029,0.028,1.79,*,*,正常
重庆市,长江流域,临渡,04-02 12:00,Ⅴ,18.6,7.92,8.12,476.6,5.7,11.73,0.070,0.031,1.85,*,*,正常
重庆市,长江流域,临渡,04-02 16:00,Ⅴ,18.6,8.00,8.66,470.4,5.1,11.73,0.041,0.032,1.89,*,*,正常
重庆市,长江流域,临渡,04-02 20:00,Ⅴ,18.5,7.88,7.62,457.3,3.8,11.73,0.028,0.034,1.90,*,*,正常
重庆市,长江流域,临渡,04-03 00:00,Ⅴ,18.5,7.85,7.47,495.4,4.3,11.73,0.028,0.028,1.84,*,*,正常
