省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
江西省,长江流域,良田村,*,*,--,--,--,--,--,--,--,--,--,*,*,维护
江西省,长江流域,良田村,04-02 16:00,Ⅳ,19.2,7.24,7.68,131.0,28.3,7.21,0.275,0.286,3.21,*,*,正常
江西省,长江流域,良田村,04-02 20:00,Ⅳ,19.0,7.27,7.38,134.4,40.9,7.04,0.134,0.252,2.73,*,*,正常
江西省,长江流域,良田村,04-03 00:00,Ⅳ,18.8,7.25,7.23,135.6,38.8,6.10,0.137,0.194,2.37,*,*,正常
江西省,长江流域,良田村,04-03 04:00,Ⅲ,18.6,7.27,7.30,135.7,39.0,5.65,0.114,0.162,2.26,*,*,正常
江西省,长江流域,良田村,04-03 08:00,Ⅲ,18.5,7.26,7.45,140.1,39.4,5.32,0.104,0.150,2.29,*,*,正常
江西省,长江流域,良田村,04-03 12:00,Ⅲ,18.6,7.30,7.66,140.5,39.3,5.01,0.104,0.146,2.33,*,*,正常
江西省,长江流域,良田村,04-03 16:00,Ⅲ,18.5,7.29,7.45,142.1,38.3,5.54,0.107,0.143,2.22,*,*,正常
江西省,长江流域,良田村,04-03 20:00,Ⅲ,18.4,7.29,7.64,144.6,38.6,5.79,0.101,0.133,2.20,*,*,正常
江西省,长江流域,良田村,04-04 00:00,Ⅲ,18.0,7.29,7.58,142.6,37.9,5.01,0.092,0.122,2.07,*,*,正常
江西省,长江流域,良田村,*,*,--,--,--,--,--,--,--,--,--,*,*,维护
江西省,长江流域,良田村,04-04 08:00,Ⅲ,17.8,7.31,7.79,128.1,37.5,4.96,0.070,0.135,1.94,*,*,正常
江西省,长江流域,良田村,04-04 12:00,Ⅲ,18.6,7.31,7.68,152.3,38.7,4.69,0.081,0.152,2.11,*,*,正常
江西省,长江流域,良田村,04-04 16:00,Ⅲ,19.0,7.32,7.67,153.5,37.2,4.72,0.081,0.134,2.14,*,*,正常
江西省,长江流域,良田村,04-04 20:00,Ⅲ,18.6,7.34,7.32,153.4,37.4,4.56,0.080,0.114,2.16,*,*,正常
江西省,长江流域,良田村,04-04 20:00,Ⅲ,18.6,7.34,7.32,153.4,37.4,4.56,0.080,0.114,2.16,*,*,正常
江西省,长江流域,良田村,04-05 04:00,Ⅲ,17.8,7.33,6.99,156.4,37.0,4.56,0.086,0.102,2.18,*,*,正常
江西省,长江流域,良田村,04-05 08:00,Ⅲ,17.6,7.34,7.29,153.6,35.8,4.18,0.084,0.104,2.17,*,*,正常
