省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
山西省,海河流域,王家庄,04-01 08:00,Ⅰ,14.4,8.45,9.89,874.7,9.8,1.19,0.025,0.020,6.76,*,*,正常
山西省,海河流域,王家庄,04-01 12:00,Ⅰ,15.2,8.63,14.71,858.6,7.6,0.90,0.025,0.015,6.78,*,*,正常
山西省,海河流域,王家庄,04-01 16:00,Ⅰ,15.3,8.59,13.32,852.7,8.1,0.90,0.025,0.015,6.78,*,*,正常
山西省,海河流域,王家庄,04-01 20:00,Ⅰ,14.2,8.43,9.66,871.3,14.5,1.18,0.025,0.014,6.72,*,*,正常
山西省,海河流域,王家庄,04-02 00:00,Ⅰ,14.5,8.48,10.03,862.8,9.9,1.23,0.025,0.017,6.87,*,*,正常
山西省,海河流域,王家庄,04-02 04:00,Ⅰ,14.2,8.46,9.80,860.8,9.9,1.23,0.025,0.017,6.87,*,*,正常
山西省,海河流域,王家庄,04-02 08:00,Ⅰ,14.0,8.48,10.45,860.7,9.3,1.06,0.025,0.015,6.78,*,*,正常
山西省,海河流域,王家庄,04-02 12:00,Ⅰ,15.0,8.64,15.44,843.6,8.0,1.24,0.025,0.015,6.40,*,*,正常
山西省,海河流域,王家庄,04-02 16:00,Ⅰ,14.6,8.57,12.80,843.3,7.0,1.09,0.025,0.014,6.85,*,*,正常
山西省,海河流域,王家庄,04-02 20:00,Ⅰ,14.0,8.46,9.94,859.7,12.8,0.76,0.025,0.013,6.70,*,*,正常
山西省,海河流域,王家庄,04-03 00:00,Ⅰ,14.1,8.48,10.16,856.2,9.9,1.13,0.025,0.017,6.84,*,*,正常
山西省,海河流域,王家庄,04-03 04:00,Ⅰ,13.8,8.46,9.92,864.3,10.4,1.13,0.025,0.017,6.84,*,*,正常
山西省,海河流域,王家庄,04-03 08:00,Ⅰ,13.6,8.44,9.89,867.0,10.1,1.02,0.025,0.015,6.78,*,*,正常
山西省,海河流域,王家庄,04-03 12:00,Ⅰ,13.5,8.49,11.18,858.1,7.8,0.84,0.025,0.016,6.67,*,*,正常
山西省,海河流域,王家庄,04-03 16:00,Ⅰ,13.3,8.49,11.03,857.1,8.0,0.78,0.025,0.014,6.89,*,*,正常
山西省,海河流域,王家庄,04-03 20:00,Ⅰ,12.9,8.39,9.66,860.8,11.7,1.24,0.025,0.012,6.66,*,*,正常
山西省,海河流域,王家庄,04-04 00:00,Ⅰ,12.7,8.47,10.11,865.5,10.0,1.07,0.025,0.014,6.63,*,*,正常
山西省,海河流域,王家庄,04-04 04:00,Ⅰ,12.3,8.46,10.10,866.3,10.7,1.07,0.025,0.014,6.63,*,*,正常
