省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
四川省,长江流域,姚渡,04-01 04:00,Ⅱ,13.9,8.21,11.89,421.8,70.9,1.04,0.060,0.054,1.55,*,*,正常
四川省,长江流域,姚渡,04-01 12:00,Ⅱ,13.9,8.24,9.58,422.9,50.7,1.03,0.050,0.060,1.75,*,*,正常
四川省,长江流域,姚渡,04-01 12:00,Ⅱ,13.9,8.24,9.58,422.9,50.7,1.03,0.050,0.060,1.75,*,*,正常
四川省,长江流域,姚渡,04-01 16:00,Ⅱ,14.3,8.17,10.42,418.6,49.4,0.87,0.050,0.058,1.59,*,*,正常
四川省,长江流域,姚渡,04-01 20:00,Ⅱ,14.1,8.18,9.97,409.1,51.2,1.05,0.050,0.075,1.88,*,*,正常
四川省,长江流域,姚渡,04-01 20:00,Ⅱ,14.1,8.18,9.97,409.1,51.2,1.05,0.050,0.075,1.88,*,*,正常
四川省,长江流域,姚渡,04-02 04:00,Ⅱ,14.0,8.17,10.20,417.9,78.5,0.90,0.040,0.055,1.59,*,*,正常
四川省,长江流域,姚渡,04-02 08:00,Ⅱ,13.8,8.21,10.84,424.1,62.3,0.97,0.040,0.076,1.75,*,*,正常
四川省,长江流域,姚渡,04-02 12:00,Ⅱ,14.0,8.22,10.66,411.4,52.6,1.04,0.040,0.060,1.73,*,*,正常
四川省,长江流域,姚渡,04-02 16:00,Ⅱ,14.2,8.17,10.51,406.8,47.4,0.89,0.030,0.054,1.68,*,*,正常
