省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
江苏省,太湖流域,沙渚,04-01 04:00,Ⅱ,17.6,7.96,7.75,482.5,94.2,3.61,0.170,0.056,1.27,0.039,*,正常
江苏省,太湖流域,沙渚,04-01 12:00,Ⅱ,17.6,7.98,7.80,499.2,86.1,3.18,0.340,0.057,1.52,0.040,*,正常
江苏省,太湖流域,沙渚,04-01 12:00,Ⅱ,17.6,7.98,7.80,499.2,86.1,3.18,0.340,0.057,1.52,0.040,*,正常
江苏省,太湖流域,沙渚,04-01 16:00,Ⅱ,17.8,7.96,7.77,493.4,61.1,3.18,0.210,0.074,4.20,0.036,*,正常
江苏省,太湖流域,沙渚,04-01 20:00,Ⅱ,17.7,7.92,7.82,493.4,51.1,2.53,0.200,0.067,1.90,0.033,*,正常
江苏省,太湖流域,沙渚,04-01 20:00,Ⅱ,17.7,7.92,7.82,493.4,51.1,2.53,0.200,0.067,1.90,0.033,*,正常
江苏省,太湖流域,沙渚,04-02 04:00,Ⅱ,17.5,7.84,7.38,491.4,34.5,2.16,0.250,0.056,1.60,0.032,*,正常
江苏省,太湖流域,沙渚,04-02 08:00,Ⅱ,17.5,7.87,7.65,490.1,51.7,2.23,0.240,0.067,1.80,0.032,*,正常
江苏省,太湖流域,沙渚,04-02 12:00,Ⅱ,18.2,7.89,7.74,489.4,48.7,2.30,0.200,0.056,1.76,0.031,*,正常
江苏省,太湖流域,沙渚,04-02 16:00,Ⅱ,18.8,7.96,8.01,497.2,48.1,2.24,0.200,0.066,1.53,0.032,*,正常
江苏省,太湖流域,沙渚,04-02 20:00,Ⅱ,18.7,7.94,8.05,496.5,47.3,2.28,0.190,0.055,1.65,0.031,*,正常
江苏省,太湖流域,沙渚,04-02 20:00,Ⅱ,18.7,7.94,8.05,496.5,47.3,2.28,0.190,0.055,1.65,0.031,*,正常
江苏省,太湖流域,沙渚,04-03 04:00,Ⅱ,18.2,7.81,7.48,490.0,32.4,2.23,0.220,0.046,1.55,0.029,*,正常
江苏省,太湖流域,沙渚,04-03 08:00,Ⅱ,18.1,7.84,7.53,552.5,45.6,2.57,0.230,0.045,1.74,0.031,*,正常
江苏省,太湖流域,沙渚,04-03 12:00,Ⅱ,18.1,7.81,7.70,497.4,78.8,2.48,0.250,0.071,1.83,0.029,*,正常
江苏省,太湖流域,沙渚,04-03 16:00,Ⅱ,17.6,7.83,7.92,517.3,92.1,2.58,0.250,0.068,1.89,0.029,*,正常
江苏省,太湖流域,沙渚,04-03 20:00,Ⅱ,17.3,7.86,8.22,437.2,108.8,2.21,0.220,0.073,1.56,0.030,*,正常
江苏省,太湖流域,沙渚,04-03 20:00,Ⅱ,17.3,7.86,8.22,437.2,108.8,2.21,0.220,0.073,1.56,0.030,*,正常
江苏省,太湖流域,沙渚,*,*,--,--,--,--,--,--,--,--,--,--,*,维护
江苏省,太湖流域,沙渚,04-04 08:00,Ⅱ,16.3,7.88,8.49,462.1,109.2,2.44,0.210,0.071,1.57,0.029,*,正常
江苏省,太湖流域,沙渚,04-04 12:00,Ⅱ,17.1,7.90,8.48,443.6,84.4,2.21,0.240,0.069,1.80,0.029,*,正常
江苏省,太湖流域,沙渚,04-04 16:00,Ⅱ,18.0,7.90,8.44,468.8,82.3,2.28,0.200,0.070,1.66,0.029,*,正常
江苏省,太湖流域,沙渚,04-04 20:00,Ⅱ,17.7,7.91,8.50,440.7,84.1,2.08,0.230,0.069,1.26,0.030,*,正常
江苏省,太湖流域,沙渚,04-04 20:00,Ⅱ,17.7,7.91,8.50,440.7,84.1,2.08,0.230,0.069,1.26,0.030,*,正常
江苏省,太湖流域,沙渚,04-05 04:00,Ⅱ,16.0,7.86,8.22,547.7,52.0,2.59,0.025,0.057,1.59,0.028,*,正常
江苏省,太湖流域,沙渚,04-05 08:00,Ⅱ,16.6,7.88,8.27,538.1,63.7,2.67,0.190,0.057,1.59,0.029,*,正常
江苏省,太湖流域,沙渚,04-05 12:00,Ⅱ,17.1,7.88,8.20,552.6,53.1,2.81,0.025,0.059,1.63,0.028,*,正常
江苏省,太湖流域,沙渚,04-05 16:00,Ⅱ,18.0,7.88,8.18,537.8,48.7,2.63,0.025,0.064,1.58,0.028,*,正常
