省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
福建省,浙闽片河流,白岩潭,04-01 04:00,Ⅲ,19.7,7.35,6.41,--,224.9,4.82,0.288,*,*,*,*,维护
福建省,浙闽片河流,白岩潭,04-01 12:00,Ⅱ,20.2,7.32,8.94,1671.6,181.2,3.48,0.261,*,*,*,*,正常
福建省,浙闽片河流,白岩潭,04-01 12:00,Ⅱ,20.2,7.32,8.94,1671.6,181.2,3.48,0.261,*,*,*,*,正常
福建省,浙闽片河流,白岩潭,04-01 16:00,Ⅱ,20.2,7.38,8.77,--,290.2,3.12,0.264,*,*,*,*,维护
福建省,浙闽片河流,白岩潭,04-01 20:00,Ⅱ,20.3,7.32,9.42,1942.6,135.1,3.91,0.311,*,*,*,*,正常
福建省,浙闽片河流,白岩潭,04-01 20:00,Ⅱ,20.3,7.32,9.42,1942.6,135.1,3.91,0.311,*,*,*,*,正常
福建省,浙闽片河流,白岩潭,04-02 04:00,Ⅲ,20.0,7.32,10.02,--,145.3,4.82,0.253,*,*,*,*,维护
福建省,浙闽片河流,白岩潭,04-02 08:00,Ⅲ,20.3,7.30,9.68,2059.5,234.9,4.52,0.235,*,*,*,*,正常
福建省,浙闽片河流,白岩潭,04-02 12:00,Ⅱ,20.6,7.39,8.53,1177.3,108.3,3.23,0.231,*,*,*,*,正常
福建省,浙闽片河流,白岩潭,04-02 16:00,Ⅱ,20.4,7.45,8.67,--,124.7,3.91,0.232,*,*,*,*,维护
