省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
广东省,珠江流域,升平,04-01 04:00,Ⅳ,23.8,7.43,3.70,12236.5,140.8,3.92,0.790,0.121,3.65,*,*,正常
广东省,珠江流域,升平,04-01 08:00,Ⅴ,24.0,7.30,2.77,10292.1,4.6,3.65,0.818,0.127,2.58,*,*,正常
广东省,珠江流域,升平,*,*,--,--,--,--,--,--,--,--,--,*,*,维护
广东省,珠江流域,升平,04-01 16:00,Ⅲ,24.7,7.55,5.94,33075.8,38.3,4.53,0.741,0.104,2.78,*,*,正常
广东省,珠江流域,升平,04-01 20:00,Ⅳ,24.4,7.75,8.44,19439.8,46.8,5.96,1.156,0.186,3.63,*,*,正常
广东省,珠江流域,升平,04-01 20:00,Ⅳ,24.4,7.75,8.44,19439.8,46.8,5.96,1.156,0.186,3.63,*,*,正常
广东省,珠江流域,升平,04-02 04:00,Ⅲ,24.6,7.82,8.42,31423.4,34.6,3.41,0.569,0.109,3.05,*,*,正常
广东省,珠江流域,升平,04-02 08:00,Ⅲ,24.0,7.79,8.53,35792.5,23.1,3.36,0.772,0.098,2.56,*,*,正常
广东省,珠江流域,升平,04-02 12:00,Ⅲ,25.2,7.68,8.28,29286.4,33.4,3.31,0.831,0.141,3.27,*,*,正常
广东省,珠江流域,升平,04-02 16:00,Ⅲ,26.0,7.84,8.11,33003.4,24.4,5.17,0.742,0.105,2.67,*,*,正常
广东省,珠江流域,升平,04-02 20:00,Ⅳ,24.9,7.73,8.32,26498.2,14.3,6.09,0.666,0.130,3.00,*,*,正常
广东省,珠江流域,升平,04-02 20:00,Ⅳ,24.9,7.73,8.32,26498.2,14.3,6.09,0.666,0.130,3.00,*,*,正常
广东省,珠江流域,升平,04-03 04:00,Ⅲ,25.2,7.77,8.31,30793.5,37.7,3.37,0.511,0.105,2.86,*,*,正常
广东省,珠江流域,升平,04-03 08:00,Ⅲ,24.4,7.82,8.47,36905.4,52.0,3.30,0.789,0.103,2.77,*,*,正常
广东省,珠江流域,升平,04-03 12:00,Ⅲ,24.7,7.79,8.42,28825.6,30.7,3.25,0.734,0.162,3.18,*,*,正常
广东省,珠江流域,升平,04-03 16:00,Ⅲ,25.4,7.78,8.26,33325.3,31.9,3.60,0.743,0.114,2.78,*,*,正常
广东省,珠江流域,升平,04-03 20:00,Ⅲ,24.8,7.77,8.39,35480.6,27.5,3.99,0.769,0.174,2.64,*,*,正常
广东省,珠江流域,升平,04-03 20:00,Ⅲ,24.8,7.77,8.39,35480.6,27.5,3.99,0.769,0.174,2.64,*,*,正常
