省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
四川省,长江流域,西平镇,04-01 08:00,Ⅲ,20.4,8.00,6.88,608.1,21.7,4.97,0.026,0.096,2.14,*,*,正常
四川省,长江流域,西平镇,04-01 12:00,Ⅲ,20.2,8.03,7.05,609.0,16.7,5.50,0.025,0.116,2.31,*,*,正常
四川省,长江流域,西平镇,04-01 16:00,Ⅲ,20.4,8.24,8.26,608.0,17.9,5.50,0.025,0.116,2.31,*,*,正常
四川省,长江流域,西平镇,04-01 20:00,Ⅲ,19.9,8.20,8.21,611.2,19.0,5.45,0.025,0.115,2.31,*,*,正常
四川省,长江流域,西平镇,04-02 00:00,Ⅲ,19.5,8.04,8.55,651.7,13.8,5.37,0.040,0.119,2.37,*,*,正常
四川省,长江流域,西平镇,04-02 00:00,Ⅲ,19.5,8.04,8.55,651.7,13.8,5.37,0.040,0.119,2.37,*,*,正常
四川省,长江流域,西平镇,04-02 08:00,Ⅲ,18.8,7.87,6.76,660.2,15.3,4.92,0.081,0.105,2.40,*,*,正常
四川省,长江流域,西平镇,04-02 12:00,Ⅲ,18.7,7.93,7.41,662.5,16.4,4.99,0.094,0.119,2.41,*,*,正常
四川省,长江流域,西平镇,04-02 16:00,Ⅲ,19.4,8.11,9.29,660.0,22.2,5.02,0.118,0.126,2.42,*,*,正常
四川省,长江流域,西平镇,04-02 20:00,Ⅲ,19.0,8.15,9.57,660.5,15.9,4.84,0.126,0.128,2.46,*,*,正常
四川省,长江流域,西平镇,04-03 00:00,Ⅲ,18.8,8.08,8.85,662.1,15.6,5.02,0.155,0.135,2.44,*,*,正常
四川省,长江流域,西平镇,04-03 00:00,Ⅲ,18.8,8.08,8.85,662.1,15.6,5.02,0.155,0.135,2.44,*,*,正常
四川省,长江流域,西平镇,04-03 08:00,Ⅲ,18.4,7.90,7.55,666.7,16.1,4.49,0.180,0.126,2.47,*,*,正常
四川省,长江流域,西平镇,04-03 12:00,Ⅲ,18.9,7.94,7.85,666.0,18.2,4.90,0.160,0.128,2.47,*,*,正常
四川省,长江流域,西平镇,04-03 16:00,Ⅲ,19.6,8.11,9.21,663.7,15.8,4.65,0.129,0.120,2.42,*,*,正常
四川省,长江流域,西平镇,04-03 20:00,Ⅲ,19.8,8.35,11.20,658.1,15.9,4.39,0.098,0.108,2.32,*,*,正常
四川省,长江流域,西平镇,04-04 00:00,Ⅲ,19.7,8.33,10.77,658.9,12.2,5.03,0.032,0.112,2.36,*,*,正常
四川省,长江流域,西平镇,04-04 00:00,Ⅲ,19.7,8.33,10.77,658.9,12.2,5.03,0.032,0.112,2.36,*,*,正常
四川省,长江流域,西平镇,04-04 04:00,*,19.5,8.24,9.47,659.9,12.3,--,0.025,0.100,2.22,*,*,维护
四川省,长江流域,西平镇,04-04 08:00,*,19.2,8.11,8.48,661.7,15.9,--,0.025,0.100,2.22,*,*,维护
四川省,长江流域,西平镇,04-04 12:00,Ⅲ,19.4,8.21,9.31,659.8,17.4,4.94,0.025,0.105,2.12,*,*,正常
四川省,长江流域,西平镇,04-04 16:00,Ⅲ,19.8,8.38,10.61,655.6,15.8,5.12,0.025,0.101,2.01,*,*,正常
四川省,长江流域,西平镇,04-04 20:00,Ⅲ,19.6,8.33,10.16,656.7,18.1,5.31,0.025,0.108,2.06,*,*,正常
四川省,长江流域,西平镇,04-05 00:00,Ⅲ,19.1,8.18,9.05,666.6,14.3,5.31,0.030,0.108,2.06,*,*,正常
